"100011508","13","0","0","2"
"100005829","42","0","0","3"
"100005269","83","0","2","8"
"100006539","1945","10","31","58"
"100023136","14","0","1","1"
"100023346","11","0","1","2"
"100063107","4","0","0","2"
"100000654","20","0","0","4"
"100014008","31","0","0","1"
"100004725","221","1","4","10"
"100011801","11","0","0","1"
"100009866","36","0","1","5"
"100011820","11","0","0","1"
"100011843","46","1","1","3"
"100000236","146","0","3","3"
"100005057","33","0","1","5"
"100006858","33","0","0","2"
"100013627","317","1","2","4"
"100023415","22","0","1","3"
"100004849","69","0","2","9"
"100006774","11","0","0","1"
"100080164","4","0","0","0"
"100002427","11","0","0","3"
"100023437","11","0","1","3"
"100023391","27","1","1","3"
"100072716","20","0","0","2"
"100006721","30","0","0","5"
"100023388","1","0","0","1"
"100023427","41","0","0","1"
"100023416","36","0","0","3"
"100006522","16","0","0","1"
"100011510","236","0","3","6"
"100007613","23","1","2","6"
"100023429","1","0","2","1"
"100072747","37","0","0","4"
"100003086","31","0","0","4"
"100029183","85","0","0","2"
"100072749","78","0","0","4"
"100002229","233","5","7","9"
"100032405","1952","0","1","10"
"100072787","7","0","0","4"
"100005823","11","0","1","1"
"100062677","3","0","0","1"
"100072786","3","0","0","1"
"100007690","1","0","0","0"
"100010365","45","0","0","3"
"100002513","39","0","0","5"
"100007517","49","0","0","6"
"100006753","70","0","0","7"
"100007520","58","0","0","6"
"100006686","26","0","0","3"
"100007530","1","0","0","1"
"100072805","16","0","0","0"
"100007882","37","0","0","3"
"100072818","17","0","0","3"
"100023490","14","0","0","1"
"100011825","31","0","0","3"
"100013250","6","1","2","3"
"100006811","61","0","0","2"
"100007701","67","1","3","8"
"100011733","5","0","0","1"
"100009376","12","0","1","2"
"100007547","53","0","1","9"
"100009555","111","0","1","8"
"100003935","36","0","3","5"
"100072802","79","0","0","4"
"100009674","104","0","3","6"
"100022707","70","0","0","5"
"100007644","13","0","0","2"
"100023486","13","0","1","3"
"100007897","1","0","0","0"
"100010427","56","1","2","4"
"100011831","11","0","0","1"
"100011839","11","0","1","2"
"100007527","22","0","0","3"
"100023532","12","0","0","0"
"100023540","11","0","0","0"
"100007901","11","0","0","2"
"100023517","11","0","0","1"
"100007698","168","2","3","5"
"100007928","11","0","0","3"
"100008180","11","0","0","3"
"100008929","256","0","1","7"
"100009433","31","0","2","3"
"100007978","1","0","0","0"

"100023570","16","0","0","2"
"100009671","48","0","1","6"
"100063642","78","0","0","8"
"100023611","12","0","0","2"
"100010936","56","0","1","4"
"100010658","27","0","0","2"
"100023556","1","0","0","0"
"100006367","56","0","0","4"
"100091930","48","0","0","1"
"100063881","20","0","0","2"
"100013793","1315","0","0","14"
"100072863","31","0","0","2"
"100011848","12","0","0","2"
"100075698","13","0","0","2"
"100023353","51","0","0","2"
"100023558","2","0","1","1"
"100037449","2","0","0","0"
"100004429","272","0","1","6"
"100004802","26","0","0","4"
"100009677","166","3","4","11"
"100006103","15","0","0","2"
"100010675","110","0","0","9"
"100012900","16","0","0","1"
"100072916","14","0","0","1"
"100016563","16","1","1","2"
"100004012","31","0","0","2"
"100011833","2","1","1","1"
"100001383","25","0","0","2"
"100000031","17","0","0","1"
"100011636","15","0","0","1"
"100002598","32","0","0","4"
"100001292","30","0","0","5"
"100005791","11","0","0","1"
"100023645","1","0","0","1"
"100023665","3","0","0","0"
"100000587","2","0","0","3"
"100023667","14","0","0","0"
"100001287","13","0","0","3"
"100001180","69","0","0","3"
"100070820","348","0","0","6"
"100072974","4","0","0","1"
"100013461","29","0","0","2"
"100009497","177","1","6","15"
"100002802","11","0","0","2"
"100002806","11","0","0","2"
"100023682","26","0","0","1"
"100023688","2","0","0","1"
"100002963","21","0","0","6"
"100003375","23","0","0","1"
"100005236","27","0","0","4"
"100003376","1","0","0","0"
"100000713","43","0","1","5"
"100003843","11","0","0","2"
"100003747","1","0","0","0"
"100003381","29","0","0","4"
"100003907","11","0","0","1"
"100010604","110","0","2","6"
"100111288","16","0","0","1"
"100061091","28","0","0","0"
"100023696","1","0","0","1"
"100023710","13","0","1","1"
"100028918","19","0","1","4"
"100023703","208","2","2","12"
"100007891","27","0","1","3"
"100023702","27","0","0","2"
"100023706","11","0","2","5"
"100004015","25","0","0","3"
"100004014","12","0","0","2"
"100001600","71","0","2","5"
"100023741","1","0","0","1"
"100011308","39","0","1","4"
"100072996","63","0","0","1"
"100040156","736","0","0","14"
"100023761","4","0","0","1"
"100004246","177","0","2","11"
"100004013","65","0","0","7"
"100019344","8","0","1","3"
"100023734","6","0","0","2"
"100002993","31","0","0","6"
"100004564","1","0","0","2"
"100023216","32","0","0","4"
"100006571","67","1","2","4"
"100005023","807","3","3","6"
"100023687","12","0","0","1"
"100006421","76","0","0","5"
"100004137","11","0","0","2"
"100079020","111","0","0","5"
"100005002","13","0","0","2"
"100004918","1","0","1","2"
"100004982","16","0","0","6"
"100006767","12","0","0","3"
"100006954","118","1","3","7"
"100005255","16","0","0","1"
"100005388","1","0","0","1"
"100023823","26","0","1","3"
"100023839","11","0","0","1"
"100010934","13","0","0","1"
"100005839","2","0","1","4"
"100003073","548","0","3","12"
"100023660","11","0","2","2"
"100007748","12","0","0","3"
"100018733","16","0","0","2"
"100005760","5","0","0","2"
"100005711","1","0","0","0"
"100073093","33","0","0","5"
"100023899","1","0","0","0"
"100013192","33","0","0","2"
"100073106","2","0","0","0"
"100003097","17","0","0","15"
"100005446","11","0","0","3"
"100007444","17","0","0","3"
"100023918","2","0","1","2"
"100023921","11","0","1","1"
"100027813","2","0","0","2"
"100031706","332","1","1","4"
"100032582","325","0","0","6"
"100016995","97","2","3","6"
"100097309","792","0","1","5"
"100011550","136","0","2","11"
"100004322","22","0","2","6"
"100006265","43","0","0","4"
"100005689","18","0","0","3"
"100023916","2","0","1","1"
"100023935","11","1","1","2"
"100023950","16","0","2","4"
"100073127","2","0","0","0"
"100006011","14","0","0","1"
"100005930","15","0","0","2"
"100024016","2","0","0","0"
"100080355","11","0","0","1"
"100023974","155","1","1","3"
"100002127","43","1","1","6"
"100000706","82","0","0","12"
"100001580","46","0","1","5"
"100004915","46","0","0","4"
"100006089","1","0","0","1"
"100007899","26","0","0","3"
"100023963","11","1","2","3"
"100001607","45","0","0","4"
"100001719","61","0","0","4"
"100024096","22","0","1","2"
"100005474","6","0","0","4"
"100016067","28","0","2","3"
"100067661","498","0","0","5"
"100001363","112","0","0","5"
"100023988","1","0","1","2"
"100024063","16","0","0","1"
"100024104","26","0","0","3"
"100023790","16","0","0","2"
"100023975","13","0","0","2"
"100024085","12","0","0","2"
"100024069","4","0","1","1"
"100023989","31","0","1","4"
"100024126","3","0","0","1"
"100004272","31","0","0","4"
"100002212","27","0","0","3"
"100012601","67","0","2","5"
"100029801","591","0","3","13"
"100024130","11","0","0","1"
"100024133","11","0","0","1"
"100010043","38","0","0","4"
"100003720","102","0","0","5"
"100005365","39","0","1","4"
"100024160","13","0","0","0"
"100006171","11","0","2","2"
"100024186","2","1","1","1"
"100005631","13","0","0","2"
"100063469","88","0","0","3"
"100064315","18","0","0","2"
"100024164","29","0","0","1"
"100010417","59","1","1","7"
"100073239","9","0","0","3"
"100024220","11","0","2","2"
"100006299","1","0","0","1"
"100073247","1","0","0","0"
"100011822","25","0","0","2"
"100010523","256","4","5","14"
"100001041","140","0","0","5"
"100073246","13","0","0","0"
"100073258","3","0","0","0"
"100010845","122","0","0","6"
"100024189","11","1","4","5"
"100073271","263","0","0","3"
"100006994","290","0","0","8"
"100007301","210","2","4","18"
"100073259","1","0","0","0"
"100010749","55","0","1","6"
"100073282","3","0","0","2"
"100078872","47","0","0","2"
"100004300","13","0","0","2"
"100006440","37","0","0","4"
"100067586","52","0","0","4"
"100073277","29","0","0","1"
"100011827","9","0","2","5"
"100073310","2","0","0","0"
"100010735","12","0","1","1"
"100007857","29","0","0","4"
"100024359","11","0","0","1"
"100024367","1","0","1","2"
"100004306","218","1","1","8"
"100008839","2","0","0","2"
"100005616","11","0","0","3"
"100024398","11","0","0","2"
"100007785","46","0","0","4"
"100008049","28","0","0","4"
"100024312","11","0","4","3"
"100014437","18","0","0","2"
"100000915","63","0","1","4"
"100009596","102","0","2","10"
"100024262","11","0","1","3"
"100024396","11","0","2","2"
"100012050","173","0","1","5"
"100072980","88","0","0","2"
"100003565","16","1","2","3"
"100011836","19","0","0","3"
"100016533","3","0","0","1"
"100073330","17","0","0","2"
"100024439","31","0","0","2"
"100067374","131","0","0","5"
"100017797","189","0","0","3"
"100000797","58","0","1","7"
"100003553","16","0","0","1"
"100004561","29","0","4","11"
"100073267","84","0","0","5"
"100005740","26","0","0","6"
"100010730","31","0","0","5"
"100007781","251","0","1","16"
"100008645","105","0","1","7"
"100011082","480","0","6","17"
"100006360","2","0","0","0"
"100024457","12","0","0","1"
"100024423","1","0","0","0"
"100024343","11","0","0","0"
"100010506","61","1","3","6"
"100011830","31","1","1","4"
"100024345","11","0","1","2"
"100024166","213","1","1","7"
"100073376","46","0","0","2"
"100009228","163","0","1","10"
"100020049","15","1","1","2"
"100012005","61","0","0","8"
"100024500","12","0","0","0"
"100005692","28","0","0","2"
"100023642","31","0","1","3"
"100005832","83","1","3","8"
"100066835","12","0","1","1"
"100001009","110","0","1","7"
"100080379","11","0","0","3"
"100001700","59","0","1","11"
"100080376","11","0","0","1"
"100024201","48","0","1","2"
"100011845","27","0","0","3"
"100023890","41","1","1","3"
"100009929","142","1","1","5"
"100000617","16","0","0","1"
"100004683","26","0","0","6"
"100004762","26","0","0","2"
"100024024","4","0","0","2"
"100011841","30","0","0","4"
"100073411","1","0","0","0"
"100102035","1","0","0","0"
"100014424","46","1","1","3"
"100014432","3","0","0","0"
"100023524","51","0","0","1"
"100035700","6","0","0","0"
"100063346","44","1","1","5"
"100004507","4","0","0","1"
"100018983","11","0","4","7"
"100011761","1","0","1","1"
"100004866","90","0","1","14"
"100073421","1","0","0","1"
"100005219","71","0","1","5"
"100006824","1","1","1","1"
"100080384","11","0","0","0"
"100000796","89","1","2","8"
"100010920","47","0","0","5"
"100011270","61","0","1","3"
"100006951","2","0","0","2"
"100006679","12","0","0","2"
"100024538","11","0","0","1"
"100003018","78","0","1","6"
"100011362","347","1","3","9"
"100001101","26","0","1","3"
"100102070","1","0","0","1"
"100073448","2","0","0","1"
"100024548","23","0","0","2"
"100010508","103","0","0","6"
"100024557","17","0","0","2"
"100024450","12","0","1","1"
"100006959","1","0","0","0"
"100024579","1","0","1","1"
"100007181","13","0","0","1"
"100002016","36","0","0","6"
"100004625","61","1","3","3"
"100010666","13","0","0","1"
"100006777","8","0","1","3"
"100005351","56","0","0","7"
"100006452","27","0","0","1"
"100024637","26","0","0","3"
"100024629","12","0","0","1"
"100024575","12","1","1","1"
"100008723","114","0","0","9"
"100024480","93","0","0","3"
"100067867","370","0","0","6"
"100024655","11","0","0","0"
"100073469","28","0","0","4"
"100009101","21","0","1","5"
"100041290","4","0","0","0"
"100003827","29","0","0","3"
"100004048","2","0","0","0"
"100007123","2","0","0","1"
"100013810","1","0","0","2"
"100010983","127","1","2","10"
"100073470","23","0","0","2"
"100073473","38","0","0","2"
"100011735","187","0","0","5"
"100006992","72","0","0","5"
"100004160","269","3","4","23"
"100011828","28","0","0","4"
"100006942","11","0","0","2"
"100007274","16","0","1","5"
"100007289","11","0","0","1"
"100009912","65","1","3","10"
"100073497","20","0","0","2"
"100014985","78","1","5","10"
"100011866","11","0","0","2"
"100022505","41","1","1","5"
"100024656","1","0","2","3"
"100001291","135","0","3","10"
"100011774","27","0","1","3"
"100008259","14","0","0","5"
"100073513","16","0","0","1"
"100034361","3","0","0","0"
"100011513","446","1","3","8"
"100007125","13","0","0","3"
"100006255","41","0","0","4"
"100013444","22","0","0","1"
"100071973","543","0","0","7"
"100024682","14","0","0","0"
"100000262","52","0","0","5"
"100020610","279","2","3","4"
"100009270","71","0","3","6"
"100024601","28","0","2","2"
"100024639","11","1","1","1"
"100080391","2","0","0","0"
"100010024","15","0","0","2"
"100021301","88","0","0","5"
"100009083","234","1","2","13"
"100002703","153","0","1","5"
"100016971","16","0","0","1"
"100024305","16","0","1","2"
"100003976","24","0","0","0"
"100024706","22","0","0","0"
"100007756","1","0","0","2"
"100010505","362","3","4","10"
"100004128","43","0","0","4"
"100024547","26","0","0","1"
"100011220","99","0","1","9"
"100024731","22","0","0","3"
"100024678","1","0","0","1"
"100024752","1","0","1","2"
"100007792","11","0","0","1"
"100005087","188","0","3","11"
"100002199","1007","3","10","30"
"100024742","3","0","0","2"
"100023208","28","0","0","2"
"100073569","2","0","0","0"
"100013478","32","0","0","2"
"100102334","1","0","0","0"
"100024822","7","0","0","2"
"100008807","17","0","0","3"
"100007880","11","0","0","1"
"100073597","48","0","0","4"
"100011881","1","0","0","0"
"100024714","92","0","0","2"
"100003288","26","0","0","2"
"100011193","12","1","1","4"
"100006520","31","0","0","3"
"100006241","3","1","1","2"
"100062393","201","1","1","5"
"100015841","49","0","0","1"
"100073599","107","0","0","3"
"100007649","267","0","3","2"
"100010770","23","1","4","7"
"100024802","24","0","0","1"
"100018542","88","0","0","4"
"100069705","49","0","0","1"
"100011861","24","0","0","3"
"100007939","11","0","0","2"
"100002337","155","0","1","5"
"100007994","11","0","0","1"
"100073627","47","0","0","2"
"100024925","16","0","0","3"
"100011859","1","0","0","1"
"100011864","11","0","0","2"
"100010516","191","0","2","10"
"100009610","2","0","0","1"
"100024847","1","0","0","1"
"100007842","11","0","2","4"
"100011315","14","0","0","2"
"100004912","2","0","0","1"
"100011871","1","0","0","1"
"100024863","1","0","1","1"
"100013182","18","0","2","6"
"100024540","15","0","0","1"
"100000898","1","0","0","0"
"100024914","14","0","2","4"
"100024918","11","0","0","4"
"100024880","12","0","3","2"
"100000190","46","0","0","2"
"100002232","11","0","0","1"
"100073746","3","0","0","1"
"100009609","13","1","1","4"
"100024930","2","0","0","0"
"100011904","11","0","1","3"
"100022096","16","0","1","1"
"100024865","7","0","1","1"
"100024904","11","0","0","1"
"100024911","1","0","0","1"
"100011879","22","0","0","4"
"100003754","232","6","9","18"
"100003738","91","0","1","2"
"100003915","1","0","0","2"
"100013998","16","2","2","5"
"100001289","47","0","0","7"
"100024994","22","0","1","2"
"100010481","168","1","6","13"
"100011461","3","0","0","1"
"100001263","242","3","4","5"
"100000448","71","0","2","5"
"100024959","20","0","0","1"
"100014817","16","0","0","2"
"100013172","56","0","0","1"
"100024945","22","0","2","3"
"100004808","14","0","1","3"
"100024992","28","0","0","1"
"100064525","107","0","1","1"
"100004789","12","0","0","2"
"100000866","18","0","0","2"
"100010046","1","0","0","2"
"100002422","11","0","0","2"
"100004019","26","0","0","3"
"100024997","26","0","0","0"
"100005316","16","0","0","3"
"100007975","21","0","0","3"
"100005314","27","0","0","2"
"100006398","27","0","0","3"
"100009818","57","0","0","2"
"100005462","176","0","1","5"
"100011412","2","0","0","0"
"100062769","2","0","0","0"
"100102538","1","0","0","1"
"100024978","211","0","0","3"
"100005557","2","0","0","3"
"100005802","2","0","0","0"
"100009297","108","0","2","3"
"100060413","107","1","1","2"
"100025064","12","0","0","2"
"100011814","1051","2","10","16"
"100017309","31","0","0","3"
"100011088","41","1","1","5"
"100022750","2","0","2","1"
"100024497","61","0","2","7"
"100003549","61","0","1","5"
"100004308","16","0","0","1"
"100004784","67","0","0","6"
"100002050","2","0","0","0"
"100025091","13","0","0","2"
"100025135","1","0","0","2"
"100009444","31","0","0","4"
"100008820","347","3","4","9"
"100024962","77","0","0","5"
"100006730","13","0","0","2"
"100025113","2","0","0","1"
"100003410","15","0","0","2"
"100009165","376","2","4","14"
"100011381","89","0","1","4"
"100010923","87","0","1","3"
"100073872","23","0","0","3"
"100025121","11","0","0","0"
"100024153","15","1","1","2"
"100006100","38","0","1","5"
"100009693","92","0","1","8"
"100000825","82","1","2","6"
"100100329","33","0","0","2"
"100073934","16","0","0","1"
"100004453","46","2","2","5"
"100063295","284","0","0","6"
"100010175","134","1","4","9"
"100011718","128","0","0","8"
"100006527","158","0","1","6"
"100006093","15","0","0","4"
"100008499","29","0","2","4"
"100102663","1","0","0","0"
"100010186","57","0","0","6"
"100000460","12","0","1","2"
"100000628","60","0","3","4"
"100005944","15","0","1","5"
"100006296","11","0","1","4"
"100000341","90","0","1","7"
"100025251","2","0","0","2"
"100011875","26","0","0","2"
"100025231","11","0","1","2"
"100025266","11","0","0","0"
"100025287","72","0","0","3"
"100002019","47","1","1","7"
"100016776","100","1","2","8"
"100011867","26","0","1","2"
"100025323","3","0","0","0"
"100000244","45","0","1","5"
"100025307","12","0","0","1"
"100073980","2","0","0","1"
"100001361","223","0","1","8"
"100003270","2","0","1","0"
"100006314","68","0","0","7"
"100025318","1","0","0","0"
"100064468","2","0","0","0"
"100005895","177","0","1","8"
"100011280","334","0","6","9"
"100006653","46","0","0","5"
"100005652","341","0","2","12"
"100005818","3","0","0","2"
"100009092","31","0","1","3"
"100000447","21","0","0","7"
"100073999","12","0","0","0"
"100011882","54","0","0","4"
"100002114","224","1","1","7"
"100068812","14","0","0","1"
"100007632","417","1","3","15"
"100007145","83","0","0","5"
"100006701","22","0","0","3"
"100074014","4","0","0","1"
"100018841","31","1","1","3"
"100006597","1","0","0","0"
"100025196","11","0","1","2"
"100006768","16","0","1","5"
"100025352","1","0","1","1"
"100010938","849","2","11","20"
"100021386","185","0","0","3"
"100011314","6","0","0","2"
"100077120","56","0","0","1"
"100003287","18","0","2","6"
"100025312","11","0","0","3"
"100006849","26","0","0","3"
"100004649","31","1","1","6"
"100025401","4","1","5","5"
"100005899","14","0","0","2"
"100010085","15","0","0","2"
"100010918","325","4","6","12"
"100011851","46","0","1","3"
"100011894","26","0","1","3"
"100002854","35","0","1","6"
"100002838","3","0","0","1"
"100011052","112","0","4","11"
"100010119","108","0","3","6"
"100025283","11","0","0","1"
"100074034","133","0","0","2"
"100072227","47","0","0","0"
"100025385","11","0","1","1"
"100070102","54","0","0","3"
"100025445","2","0","0","0"
"100005505","39","0","0","3"
"100006025","46","0","0","6"
"100008523","731","5","14","24"
"100004605","93","1","3","9"
"100002519","80","1","2","9"
"100011109","166","0","1","5"
"100001683","20","0","0","3"
"100025367","11","0","0","4"
"100025460","11","0","0","2"
"100025470","1","0","0","1"
"100001282","227","0","2","10"
"100001065","32","0","0","1"
"100003917","31","1","1","5"
"100008013","17","0","0","4"
"100011534","157","2","4","15"
"100076472","16","0","0","2"
"100011326","76","1","2","6"
"100013767","17","1","1","2"
"100025613","11","0","0","2"
"100074112","2","0","0","0"
"100007499","4","0","0","1"
"100007207","11","0","0","2"
"100007284","1","0","1","2"
"100025526","1","0","0","0"
"100025507","17","0","1","4"
"100007294","1","0","0","1"
"100007544","57","0","0","6"
"100001000","69","1","3","11"
"100025557","11","0","0","0"
"100007350","26","0","0","2"
"100007500","0","0","1","2"
"100011105","818","7","12","26"
"100009977","7","0","0","4"
"100002133","1380","5","15","24"
"100025564","13","0","1","3"
"100011714","779","0","6","19"
"100007545","1","0","0","0"
"100007515","24","0","1","3"
"100025550","1","0","0","1"
"100007509","11","0","0","3"
"100007448","23","0","0","1"
"100007457","45","0","0","3"
"100006519","47","0","0","3"
"100025602","13","0","0","0"
"100074167","12","0","0","1"
"100069071","14","0","0","1"
"100069965","108","0","0","4"
"100025554","14","0","0","0"
"100016039","196","0","0","7"
"100067796","286","0","0","5"
"100025191","26","0","0","0"
"100011886","51","0","1","3"
"100025628","11","0","1","1"
"100008954","162","1","1","6"
"100010177","20","0","2","6"
"100025461","27","0","0","2"
"100020129","3","0","0","0"
"100004253","40","0","0","3"
"100025316","27","0","1","3"
"100025630","2","0","0","2"
"100011245","362","2","4","7"
"100060523","54","0","0","4"
"100025654","2","0","0","1"
"100025651","1","0","0","1"
"100025632","12","0","0","2"
"100025659","31","0","0","1"
"100074232","3","0","0","0"
"100011097","167","0","5","13"
"100025645","1","0","0","0"
"100011624","262","1","1","7"
"100008932","33","0","0","6"
"100001155","24","0","0","4"
"100019361","42","0","3","4"
"100059625","96","1","1","4"
"100011962","144","2","5","11"
"100012848","425","0","0","9"
"100009267","32","0","0","3"
"100011253","3","0","0","0"
"100011885","11","0","0","2"
"100011897","56","0","0","5"
"100001201","3","0","0","1"
"100007895","1","0","0","0"
"100007709","11","0","0","3"
"100007784","2","0","0","1"
"100025769","11","0","2","2"
"100025718","12","0","1","2"
"100010425","42","0","0","2"
"100006699","611","0","0","11"
"100025708","1","0","0","1"
"100000699","38","0","0","3"
"100017342","15","0","0","0"
"100064630","33","0","0","1"
"100008375","1880","2","9","28"
"100103263","1","0","0","1"
"100007539","41","0","2","5"
"100007684","16","0","0","2"
"100025763","1","0","0","0"
"100025790","2","0","0","0"
"100103327","1","0","0","0"
"100000272","895","1","6","30"
"100025773","1","0","0","0"
"100025766","14","0","0","2"
"100040360","506","0","1","13"
"100008946","274","2","4","14"
"100044971","6","0","1","3"
"100000726","700","5","8","23"
"100060397","28","0","0","1"
"100067952","51","0","0","2"
"100006944","25","0","0","5"
"100002792","997","3","4","11"
"100025856","1","0","0","0"
"100025704","88","0","0","4"
"100022141","142","0","0","3"
"100011789","29","0","0","3"
"100009558","93","3","5","11"
"100037338","2017","0","0","6"
"100011251","71","0","0","3"
"100017187","26","1","3","4"
"100010124","121","0","2","7"
"100011005","13","0","0","4"
"100000426","100","1","3","9"
"100008111","32","0","1","3"
"100010133","2","0","0","1"
"100018710","49","0","3","5"
"100074371","13","0","0","2"
"100000463","17","1","2","6"
"100074398","3","0","0","2"
"100011342","57","0","0","4"
"100002609","335","1","5","10"
"100008163","8","0","0","2"
"100045989","3","0","0","1"
"100007775","2","0","0","1"
"100024061","55","0","0","4"
"100008455","25","0","0","6"
"100011524","173","0","3","9"
"100025863","22","0","0","1"
"100011890","11","0","0","2"
"100011899","11","0","0","1"
"100011903","1","0","0","2"
"100000078","43","0","3","9"
"100025642","6","0","1","3"
"100025888","51","0","0","2"
"100009827","70","0","0","5"
"100074482","5","0","0","1"
"100025864","113","0","0","2"
"100025869","182","0","0","3"
"100010051","134","0","0","12"
"100011880","46","1","1","5"
"100009553","151","0","4","7"
"100001025","12","0","0","1"
"100011511","57","0","1","7"
"100010826","117","0","2","6"
"100011236","40","1","1","4"
"100025906","11","0","1","0"
"100025945","1","0","1","2"
"100005877","2","0","0","1"
"100005984","12","0","0","1"
"100011862","42","0","1","4"
